0.558594,0.000258
0.562500,0.000275
0.566406,0.000292
0.570312,0.000308
0.574219,0.000324
0.578125,0.000339
0.582031,0.000351
0.585938,0.000362
0.589844,0.000369
0.593750,0.000373
0.597656,0.000374
0.601562,0.000371
0.605469,0.000365
0.609375,0.000355
0.613281,0.000341
0.617188,0.000326
0.621094,0.000310
0.625000,0.000293
0.628906,0.000276
0.632812,0.000259
0.636719,0.000243
0.640625,0.000229
0.644531,0.000216
0.648438,0.000204
0.652344,0.000195
0.656250,0.000186
0.660156,0.000180
0.664062,0.000174
0.667969,0.000170
0.671875,0.000167
0.675781,0.000163
0.679688,0.000159
0.683594,0.000152
0.687500,0.000140
0.691406,0.000123
0.695312,0.000099
0.699219,0.000073
0.703125,0.000049
0.707031,0.000039
0.710938,0.000053
0.714844,0.000102
0.718750,0.000194
0.722656,0.000329
0.726562,0.000502
0.730469,0.000690
0.734375,0.000857
0.738281,0.000967
0.742188,0.000996
0.746094,0.000934
0.750000,0.000773
0.753906,0.000577
0.757812,0.000379
0.761719,0.000179
0.765625,-0.000004
0.769531,-0.000156
0.773438,-0.000272
0.777344,-0.000350
0.781250,-0.000391
0.785156,-0.000400
0.789062,-0.000384
0.792969,-0.000351
0.796875,-0.000310
0.800781,-0.000267
0.804688,-0.000228
0.808594,-0.000196
0.812500,-0.000171
0.816406,-0.000154
0.820312,-0.000142
0.824219,-0.000134
0.828125,-0.000128
0.832031,-0.000124
0.835938,-0.000121
0.839844,-0.000117
0.843750,-0.000114
0.847656,-0.000110
0.851562,-0.000107
0.855469,-0.000102
0.859375,-0.000098
0.863281,-0.000093
0.867188,-0.000088
0.871094,-0.000082
0.875000,-0.000075
0.878906,-0.000068
0.882812,-0.000060
0.886719,-0.000052
0.890625,-0.000043
0.894531,-0.000033
0.898438,-0.000023
0.902344,-0.000011
0.906250,0.000001
0.910156,0.000013
0.914062,0.000027
0.917969,0.000041
0.921875,0.000056
0.925781,0.000071
0.929688,0.000087
0.933594,0.000104
0.937500,0.000121
0.941406,0.000138
0.945312,0.000155
0.949219,0.000173
0.953125,0.000190
0.957031,0.000207
0.960938,0.000224
0.964844,0.000240
0.968750,0.000255
0.972656,0.000269
0.976562,0.000283
0.980469,0.000295
0.984375,0.000306
0.988281,0.000315
0.992188,0.000324
0.996094,0.000330
1.000000,0.000335
1.003906,0.000338
1.007812,0.000340
1.011719,0.000339
1.015625,0.000337
1.019531,0.000333
1.023438,0.000327
1.027344,0.000320
1.031250,0.000311
1.035156,0.000301
1.039062,0.000290
1.042969,0.000277
1.046875,0.000263
1.050781,0.000249
1.054688,0.000234
1.058594,0.000218
1.062500,0.000201
1.066406,0.000185
1.070312,0.000168
1.074219,0.000151
1.078125,0.000134
1.082031,0.000118
1.085938,0.000102
1.089844,0.000087
1.093750,0.000072
1.097656,0.000058
1.101562,0.000044
1.105469,0.000032
1.109375,0.000020
1.113281,0.000009
1.117188,-0.000001
1.121094,-0.000011
1.125000,-0.000019
1.128906,-0.000027
1.132812,-0.000034
1.136719,-0.000040
1.140625,-0.000046
1.144531,-0.000050
1.148438,-0.000055
1.152344,-0.000058
1.156250,-0.000061
1.160156,-0.000064
1.164062,-0.000066
1.167969,-0.000068
1.171875,-0.000069
1.175781,-0.000070
1.179688,-0.000071
1.183594,-0.000071
1.187500,-0.000071
1.191406,-0.000071
1.195312,-0.000071
1.199219,-0.000071
1.203125,-0.000070
1.207031,-0.000070
1.210938,-0.000069
1.214844,-0.000068
1.218750,-0.000067
1.222656,-0.000066
1.226562,-0.000065
1.230469,-0.000064
1.234375,-0.000063
1.238281,-0.000062
1.242188,-0.000061
1.246094,-0.000060
1.250000,-0.000059
1.253906,-0.000058
1.257812,-0.000057
1.261719,-0.000056
1.265625,-0.000054
1.269531,-0.000053
1.273438,-0.000052
1.277344,-0.000051
1.281250,-0.000050
1.285156,-0.000049
1.289062,-0.000048
1.292969,-0.000047
1.296875,-0.000046
1.300781,-0.000045
1.304688,-0.000044
1.308594,-0.000043
1.312500,-0.000042
1.316406,-0.000041
1.320312,-0.000040
1.324219,-0.000039
1.328125,-0.000037
1.332031,-0.000036
1.335938,-0.000035
1.339844,-0.000035
1.343750,-0.000034
1.347656,-0.000033
1.351562,-0.000032
1.355469,-0.000031
1.359375,-0.000030
1.363281,-0.000029
1.367188,-0.000028
1.371094,-0.000027
1.375000,-0.000026
1.378906,-0.000025
1.382812,-0.000024
1.386719,-0.000023
1.390625,-0.000021
1.394531,-0.000020
1.398438,-0.000019
1.402344,-0.000017
1.406250,-0.000016
1.410156,-0.000014
1.414062,-0.000012
1.417969,-0.000009
1.421875,-0.000006
1.425781,-0.000002
1.429688,0.000003
1.433594,0.000009
1.437500,0.000016
1.441406,0.000023
1.445312,0.000032
1.449219,0.000042
1.453125,0.000053
1.457031,0.000065
1.460938,0.000078
1.464844,0.000092
1.468750,0.000107
1.472656,0.000123
1.476562,0.000140
1.480469,0.000158
1.484375,0.000175
1.488281,0.000192
1.492188,0.000208
1.496094,0.000223
1.500000,0.000236
1.503906,0.000247
1.507812,0.000257
1.511719,0.000263
1.515625,0.000268
1.519531,0.000269
1.523438,0.000268
1.527344,0.000264
1.531250,0.000257
1.535156,0.000247
1.539062,0.000235
1.542969,0.000222
1.546875,0.000207
1.550781,0.000191
1.554688,0.000175
1.558594,0.000158
1.562500,0.000142
1.566406,0.000125
1.570312,0.000110
1.574219,0.000095
1.578125,0.000081
1.582031,0.000069
1.585938,0.000057
1.589844,0.000047
1.593750,0.000038
1.597656,0.000031
1.601562,0.000025
1.605469,0.000020
1.609375,0.000016
1.613281,0.000013
1.617188,0.000010
1.621094,0.000007
1.625000,0.000003
1.628906,-0.000002
1.632812,-0.000009
1.636719,-0.000019
1.640625,-0.000033
1.644531,-0.000053
1.648438,-0.000077
1.652344,-0.000103
1.656250,-0.000128
1.660156,-0.000146
1.664062,-0.000150
1.667969,-0.000137
1.671875,-0.000096
1.675781,-0.000024
1.679688,0.000085
1.683594,0.000226
1.687500,0.000394
1.691406,0.000580
1.695312,0.000767
1.699219,0.000931
1.703125,0.001047
1.707031,0.001096
1.710938,0.001071
1.714844,0.000976
1.718750,0.000821
1.722656,0.000629
1.726562,0.000427
1.730469,0.000231
1.734375,0.000054
1.738281,-0.000094
1.742188,-0.000207
1.746094,-0.000284
1.750000,-0.000325
1.753906,-0.000334
1.757812,-0.000320
1.761719,-0.000289
1.765625,-0.000249
1.769531,-0.000206
1.773438,-0.000166
1.777344,-0.000132
1.781250,-0.000105
1.785156,-0.000085
1.789062,-0.000071
1.792969,-0.000061
1.796875,-0.000055
1.800781,-0.000051
1.804688,-0.000048
1.808594,-0.000045
1.812500,-0.000043
1.816406,-0.000040
1.820312,-0.000037
1.824219,-0.000033
1.828125,-0.000030
1.832031,-0.000026
1.835938,-0.000022
1.839844,-0.000017
1.843750,-0.000012
1.847656,-0.000006
1.851562,0.000000
1.855469,0.000007
1.859375,0.000014
1.863281,0.000022
1.867188,0.000031
1.871094,0.000040
1.875000,0.000050
1.878906,0.000061
1.882812,0.000073
1.886719,0.000085
1.890625,0.000098
1.894531,0.000111
1.898438,0.000125
1.902344,0.000140
1.906250,0.000155
1.910156,0.000171
1.914062,0.000187
1.917969,0.000204
1.921875,0.000220
1.925781,0.000237
1.929688,0.000253
1.933594,0.000270
1.937500,0.000286
1.941406,0.000302
1.945312,0.000317
1.949219,0.000331
1.953125,0.000345
1.957031,0.000357
1.960938,0.000369
1.964844,0.000379
1.968750,0.000388
1.972656,0.000395
1.976562,0.000401
1.980469,0.000406
1.984375,0.000409
1.988281,0.000410
1.992188,0.000409
1.996094,0.000407
2.000000,0.000403
2.003906,0.000397
2.007812,0.000390
2.011719,0.000381
2.015625,0.000371
2.019531,0.000360
2.023438,0.000348
2.027344,0.000334
2.031250,0.000320
2.035156,0.000305
2.039062,0.000289
2.042969,0.000272
2.046875,0.000255
2.050781,0.000238
2.054688,0.000221
2.058594,0.000203
2.062500,0.000186
2.066406,0.000168
2.070312,0.000151
2.074219,0.000135
2.078125,0.000119
2.082031,0.000104
2.085938,0.000090
2.089844,0.000076
2.093750,0.000063
2.097656,0.000050
2.101562,0.000039
2.105469,0.000028
2.109375,0.000018
2.113281,0.000009
2.117188,0.000000
2.121094,-0.000008
2.125000,-0.000015
2.128906,-0.000021
2.132812,-0.000026
2.136719,-0.000031
2.140625,-0.000036
2.144531,-0.000040
2.148438,-0.000043
2.152344,-0.000046
2.156250,-0.000049
2.160156,-0.000051
2.164062,-0.000053
2.167969,-0.000054
2.171875,-0.000056
2.175781,-0.000057
2.179688,-0.000057
2.183594,-0.000058
2.187500,-0.000058
2.191406,-0.000059
2.195312,-0.000059
2.199219,-0.000059
2.203125,-0.000059
2.207031,-0.000059
2.210938,-0.000059
2.214844,-0.000059
2.218750,-0.000058
2.222656,-0.000058
2.226562,-0.000058
2.230469,-0.000057
2.234375,-0.000057
2.238281,-0.000056
2.242188,-0.000056
2.246094,-0.000055
2.250000,-0.000055
2.253906,-0.000054
2.257812,-0.000054
2.261719,-0.000053
2.265625,-0.000053
2.269531,-0.000052
2.273438,-0.000052
2.277344,-0.000051
2.281250,-0.000051
2.285156,-0.000050
2.289062,-0.000050
2.292969,-0.000050
2.296875,-0.000049
2.300781,-0.000049
2.304688,-0.000048
2.308594,-0.000048
2.312500,-0.000047
2.316406,-0.000047
2.320312,-0.000047
2.324219,-0.000046
2.328125,-0.000046
2.332031,-0.000045
2.335938,-0.000045
2.339844,-0.000044
2.343750,-0.000044
2.347656,-0.000044
2.351562,-0.000043
2.355469,-0.000043
2.359375,-0.000043
2.363281,-0.000042
2.367188,-0.000042
2.371094,-0.000042
2.375000,-0.000041
2.378906,-0.000041
2.382812,-0.000041
2.386719,-0.000040
2.390625,-0.000040
2.394531,-0.000039
2.398438,-0.000038
2.402344,-0.000037
2.406250,-0.000036
2.410156,-0.000035
2.414062,-0.000034
2.417969,-0.000032
2.421875,-0.000030
2.425781,-0.000028
2.429688,-0.000025
2.433594,-0.000021
2.437500,-0.000017
2.441406,-0.000012
2.445312,-0.000005
2.449219,0.000002
2.453125,0.000010
2.457031,0.000020
2.460938,0.000031
2.464844,0.000042
2.468750,0.000055
2.472656,0.000069
2.476562,0.000084
2.480469,0.000099
2.484375,0.000115
2.488281,0.000132
2.492188,0.000149
2.496094,0.000165
2.500000,0.000182
2.503906,0.000197
2.507812,0.000210
2.511719,0.000222
2.515625,0.000232
2.519531,0.000240
2.523438,0.000245
2.527344,0.000248
2.531250,0.000248
2.535156,0.000245
2.539062,0.000240
2.542969,0.000233
2.546875,0.000223
2.550781,0.000211
2.554688,0.000197
2.558594,0.000182
2.562500,0.000166
2.566406,0.000149
2.570312,0.000131
2.574219,0.000114
2.578125,0.000097
2.582031,0.000080
2.585938,0.000064
2.589844,0.000050
2.593750,0.000036
2.597656,0.000023
2.601562,0.000012
2.605469,0.000002
2.609375,-0.000008
2.613281,-0.000016
2.617188,-0.000023
2.621094,-0.000028
2.625000,-0.000033
2.628906,-0.000037
2.632812,-0.000040
2.636719,-0.000043
2.640625,-0.000047
2.644531,-0.000051
2.648438,-0.000058
2.652344,-0.000067
2.656250,-0.000080
2.660156,-0.000097
2.664062,-0.000119
2.667969,-0.000144
2.671875,-0.000170
2.675781,-0.000194
2.679688,-0.000211
2.683594,-0.000214
2.687500,-0.000200
2.691406,-0.000161
2.695312,-0.000092
2.699219,0.000011
2.703125,0.000146
2.707031,0.000308
2.710938,0.000489
2.714844,0.000678
2.718750,0.000855
2.722656,0.000994
2.726562,0.001076
2.730469,0.001089
2.734375,0.001032
2.738281,0.000910
2.742188,0.000739
2.746094,0.000541
2.750000,0.000338
2.753906,0.000149
2.757812,-0.000015
2.761719,-0.000145
2.765625,-0.000237
2.769531,-0.000293
2.773438,-0.000315
2.777344,-0.000311
2.781250,-0.000289
2.785156,-0.000255
2.789062,-0.000215
2.792969,-0.000175
2.796875,-0.000138
2.800781,-0.000108
2.804688,-0.000086
2.808594,-0.000071
2.812500,-0.000061
2.816406,-0.000055
2.820312,-0.000051
2.824219,-0.000048
2.828125,-0.000045
2.832031,-0.000043
2.835938,-0.000041
2.839844,-0.000039
2.843750,-0.000036
2.847656,-0.000033
2.851562,-0.000030
2.855469,-0.000026
2.859375,-0.000022
2.863281,-0.000018
2.867188,-0.000013
2.871094,-0.000007
2.875000,-0.000001
2.878906,0.000006
2.882812,0.000013
2.886719,0.000021
2.890625,0.000030
2.894531,0.000040
2.898438,0.000050
2.902344,0.000061
2.906250,0.000073
2.910156,0.000085
2.914062,0.000098
2.917969,0.000112
2.921875,0.000126
2.925781,0.000141
2.929688,0.000156
2.933594,0.000172
2.937500,0.000188
2.941406,0.000204
2.945312,0.000220
2.949219,0.000236
2.953125,0.000252
2.957031,0.000268
2.960938,0.000283
2.964844,0.000298
2.968750,0.000312
2.972656,0.000325
2.976562,0.000336
2.980469,0.000347
2.984375,0.000357
2.988281,0.000365
2.992188,0.000371
2.996094,0.000376
3.000000,0.000380
3.003906,0.000382
3.007812,0.000382
3.011719,0.000381
3.015625,0.000377
3.019531,0.000372
3.023438,0.000365
3.027344,0.000357
3.031250,0.000348
3.035156,0.000337
3.039062,0.000324
3.042969,0.000311
3.046875,0.000297
3.050781,0.000282
3.054688,0.000266
3.058594,0.000249
3.062500,0.000232
3.066406,0.000215
3.070312,0.000197
3.074219,0.000179
3.078125,0.000161
3.082031,0.000144
3.085938,0.000126
3.089844,0.000110
3.093750,0.000093
3.097656,0.000078
3.101562,0.000063
3.105469,0.000048
3.109375,0.000035
3.113281,0.000022
3.117188,0.000010
3.121094,-0.000001
3.125000,-0.000012
3.128906,-0.000022
3.132812,-0.000030
3.136719,-0.000039
3.140625,-0.000046
3.144531,-0.000053
3.148438,-0.000059
3.152344,-0.000064
3.156250,-0.000069
3.160156,-0.000073
3.164062,-0.000076
3.167969,-0.000080
3.171875,-0.000082
3.175781,-0.000085
3.179688,-0.000087
3.183594,-0.000088
3.187500,-0.000090
3.191406,-0.000091
3.195312,-0.000092
3.199219,-0.000093
3.203125,-0.000094
3.207031,-0.000094
3.210938,-0.000095
3.214844,-0.000095
3.218750,-0.000095
3.222656,-0.000095
3.226562,-0.000095
3.230469,-0.000095
3.234375,-0.000095
3.238281,-0.000094
3.242188,-0.000094
3.246094,-0.000093
3.250000,-0.000093
3.253906,-0.000093
3.257812,-0.000092
3.261719,-0.000092
3.265625,-0.000092
3.269531,-0.000091
3.273438,-0.000091
3.277344,-0.000090
3.281250,-0.000090
3.285156,-0.000090
3.289062,-0.000089
3.292969,-0.000089
3.296875,-0.000089
3.300781,-0.000088
3.304688,-0.000088
3.308594,-0.000087
3.312500,-0.000087
3.316406,-0.000087
3.320312,-0.000086
3.324219,-0.000086
3.328125,-0.000085
3.332031,-0.000085
3.335938,-0.000085
3.339844,-0.000084
3.343750,-0.000084
3.347656,-0.000083
3.351562,-0.000083
3.355469,-0.000083
3.359375,-0.000082
3.363281,-0.000082
3.367188,-0.000082
3.371094,-0.000081
3.375000,-0.000081
3.378906,-0.000081
3.382812,-0.000080
3.386719,-0.000080
3.390625,-0.000080
3.394531,-0.000079
3.398438,-0.000079
3.402344,-0.000078
3.406250,-0.000077
3.410156,-0.000077
3.414062,-0.000076
3.417969,-0.000075
3.421875,-0.000074
3.425781,-0.000072
3.429688,-0.000071
3.433594,-0.000069
3.437500,-0.000066
3.441406,-0.000063
3.445312,-0.000059
3.449219,-0.000055
3.453125,-0.000049
3.457031,-0.000043
3.460938,-0.000035
3.464844,-0.000027
3.468750,-0.000018
3.472656,-0.000007
3.476562,0.000004
3.480469,0.000017
3.484375,0.000031
3.488281,0.000046
3.492188,0.000062
3.496094,0.000079
3.500000,0.000097
3.503906,0.000114
3.507812,0.000130
3.511719,0.000146
3.515625,0.000161
3.519531,0.000174
3.523438,0.000185
3.527344,0.000194
3.531250,0.000201
3.535156,0.000206
3.539062,0.000208
3.542969,0.000208
3.546875,0.000205
3.550781,0.000200
3.554688,0.000192
3.558594,0.000182
3.562500,0.000170
3.566406,0.000155
3.570312,0.000140
3.574219,0.000123
3.578125,0.000106
3.582031,0.000089
3.585938,0.000072
3.589844,0.000055
3.593750,0.000039
3.597656,0.000024
3.601562,0.000010
3.605469,-0.000003
3.609375,-0.000015
3.613281,-0.000025
3.617188,-0.000035
3.621094,-0.000043
3.625000,-0.000050
3.628906,-0.000055
3.632812,-0.000060
3.636719,-0.000065
3.640625,-0.000068
3.644531,-0.000071
3.648438,-0.000075
3.652344,-0.000079
3.656250,-0.000085
3.660156,-0.000093
3.664062,-0.000103
3.667969,-0.000118
3.671875,-0.000138
3.675781,-0.000163
3.679688,-0.000190
3.683594,-0.000214
3.687500,-0.000232
3.691406,-0.000238
3.695312,-0.000227
3.699219,-0.000193
3.703125,-0.000131
3.707031,-0.000037
3.710938,0.000091
3.714844,0.000249
3.718750,0.000428
3.722656,0.000617
3.726562,0.000796
3.730469,0.000940
3.734375,0.001030
3.738281,0.001053
3.742188,0.001005
3.746094,0.000891
3.750000,0.000724
3.753906,0.000526
3.757812,0.000323
3.761719,0.000132
3.765625,-0.000034
3.769531,-0.000168
3.773438,-0.000264
3.777344,-0.000324
3.781250,-0.000351
3.785156,-0.000349
3.789062,-0.000327
3.792969,-0.000292
3.796875,-0.000251
3.800781,-0.000209
3.804688,-0.000171
3.808594,-0.000141
3.812500,-0.000118
3.816406,-0.000102
3.820312,-0.000091
3.824219,-0.000083
3.828125,-0.000078
3.832031,-0.000075
3.835938,-0.000072
3.839844,-0.000070
3.843750,-0.000067
3.847656,-0.000064
3.851562,-0.000061
3.855469,-0.000058
3.859375,-0.000055
3.863281,-0.000050
3.867188,-0.000046
3.871094,-0.000041
3.875000,-0.000036
3.878906,-0.000030
3.882812,-0.000023
3.886719,-0.000016
3.890625,-0.000008
3.894531,0.000001
3.898438,0.000010
3.902344,0.000020
3.906250,0.000030
3.910156,0.000042
3.914062,0.000054
3.917969,0.000067
3.921875,0.000080
3.925781,0.000094
3.929688,0.000109
3.933594,0.000124
3.937500,0.000140
3.941406,0.000156
3.945312,0.000172
3.949219,0.000189
3.953125,0.000205
3.957031,0.000222
3.960938,0.000238
3.964844,0.000254
3.968750,0.000270
3.972656,0.000285
3.976562,0.000300
3.980469,0.000313
3.984375,0.000326
3.988281,0.000337
3.992188,0.000348
3.996094,0.000356
4.000000,0.000364
4.003906,0.000370
4.007812,0.000374
4.011719,0.000377
4.015625,0.000378
4.019531,0.000377
4.023438,0.000375
4.027344,0.000371
4.031250,0.000365
4.035156,0.000357
4.039062,0.000349
4.042969,0.000338
4.046875,0.000327
4.050781,0.000314
4.054688,0.000300
4.058594,0.000286
4.062500,0.000270
4.066406,0.000254
4.070312,0.000237
4.074219,0.000220
4.078125,0.000203
4.082031,0.000186
4.085938,0.000169
4.089844,0.000152
4.093750,0.000135
4.097656,0.000119
4.101562,0.000103
4.105469,0.000087
4.109375,0.000073
4.113281,0.000059
4.117188,0.000046
4.121094,0.000033
4.125000,0.000021
4.128906,0.000011
4.132812,0.000001
4.136719,-0.000009
4.140625,-0.000017
4.144531,-0.000025
4.148438,-0.000032
4.152344,-0.000038
4.156250,-0.000044
4.160156,-0.000049
4.164062,-0.000053
4.167969,-0.000057
4.171875,-0.000060
4.175781,-0.000063
4.179688,-0.000066
4.183594,-0.000067
4.187500,-0.000069
4.191406,-0.000070
4.195312,-0.000071
4.199219,-0.000072
4.203125,-0.000073
4.207031,-0.000073
4.210938,-0.000073
4.214844,-0.000073
4.218750,-0.000073
4.222656,-0.000073
4.226562,-0.000072
4.230469,-0.000072
4.234375,-0.000071
4.238281,-0.000070
4.242188,-0.000070
4.246094,-0.000069
4.250000,-0.000068
4.253906,-0.000067
4.257812,-0.000066
4.261719,-0.000065
4.265625,-0.000064
4.269531,-0.000064
4.273438,-0.000063
4.277344,-0.000062
4.281250,-0.000061
4.285156,-0.000060
4.289062,-0.000059
4.292969,-0.000058
4.296875,-0.000057
4.300781,-0.000056
4.304688,-0.000056
4.308594,-0.000055
4.312500,-0.000054
4.316406,-0.000053
4.320312,-0.000052
4.324219,-0.000051
4.328125,-0.000050
4.332031,-0.000049
4.335938,-0.000049
4.339844,-0.000048
4.343750,-0.000047
4.347656,-0.000046
4.351562,-0.000045
4.355469,-0.000044
4.359375,-0.000043
4.363281,-0.000042
4.367188,-0.000042
4.371094,-0.000041
4.375000,-0.000040
4.378906,-0.000039
4.382812,-0.000038
4.386719,-0.000037
4.390625,-0.000036
4.394531,-0.000035
4.398438,-0.000034
4.402344,-0.000033
4.406250,-0.000032
4.410156,-0.000031
4.414062,-0.000030
4.417969,-0.000029
4.421875,-0.000028
4.425781,-0.000027
4.429688,-0.000025
4.433594,-0.000023
4.437500,-0.000021
4.441406,-0.000019
4.445312,-0.000016
4.449219,-0.000012
4.453125,-0.000008
4.457031,-0.000004
4.460938,0.000002
4.464844,0.000008
4.468750,0.000015
4.472656,0.000023
4.476562,0.000033
4.480469,0.000044
4.484375,0.000056
4.488281,0.000069
4.492188,0.000083
4.496094,0.000098
4.500000,0.000114
4.503906,0.000130
4.507812,0.000147
4.511719,0.000164
4.515625,0.000182
4.519531,0.000198
4.523438,0.000214
4.527344,0.000229
4.531250,0.000242
4.535156,0.000253
4.539062,0.000261
4.542969,0.000268
4.546875,0.000272
4.550781,0.000273
4.554688,0.000271
4.558594,0.000267
4.562500,0.000260
4.566406,0.000251
4.570312,0.000240
4.574219,0.000226
4.578125,0.000212
4.582031,0.000196
4.585938,0.000180
4.589844,0.000163
4.593750,0.000146
4.597656,0.000130
4.601562,0.000114
4.605469,0.000099
4.609375,0.000085
4.613281,0.000072
4.617188,0.000060
4.621094,0.000049
4.625000,0.000040
4.628906,0.000031
4.632812,0.000024
4.636719,0.000018
4.640625,0.000013
4.644531,0.000009
4.648438,0.000006
4.652344,0.000004
4.656250,0.000001
4.660156,-0.000002
4.664062,-0.000007
4.667969,-0.000013
4.671875,-0.000022
4.675781,-0.000035
4.679688,-0.000054
4.683594,-0.000076
4.687500,-0.000102
4.691406,-0.000127
4.695312,-0.000149
4.699219,-0.000161
4.703125,-0.000158
4.707031,-0.000134
4.710938,-0.000082
4.714844,0.000003
4.718750,0.000121
4.722656,0.000269
4.726562,0.000441
4.730469,0.000628
4.734375,0.000815
4.738281,0.000977
4.742188,0.001089
4.746094,0.001136
4.750000,0.001113
4.753906,0.001020
4.757812,0.000868
4.761719,0.000679
4.765625,0.000476
4.769531,0.000280
4.773438,0.000105
4.777344,-0.000038
4.781250,-0.000144
4.785156,-0.000213
4.789062,-0.000247
4.792969,-0.000250
4.796875,-0.000231
4.800781,-0.000198
4.804688,-0.000158
4.808594,-0.000117
4.812500,-0.000079
4.816406,-0.000047
4.820312,-0.000022
4.824219,-0.000005
4.828125,0.000007
4.832031,0.000015
4.835938,0.000020
4.839844,0.000024
4.843750,0.000027
4.847656,0.000029
4.851562,0.000032
4.855469,0.000035
4.859375,0.000038
4.863281,0.000042
4.867188,0.000045
4.871094,0.000050
4.875000,0.000054
4.878906,0.000059
4.882812,0.000065
4.886719,0.000071
4.890625,0.000078
4.894531,0.000085
4.898438,0.000093
4.902344,0.000102
4.906250,0.000112
4.910156,0.000122
4.914062,0.000133
4.917969,0.000144
4.921875,0.000156
4.925781,0.000169
4.929688,0.000183
4.933594,0.000198
4.937500,0.000212
4.941406,0.000228
4.945312,0.000244
4.949219,0.000260
4.953125,0.000277
4.957031,0.000293
4.960938,0.000310
4.964844,0.000327
4.968750,0.000344
4.972656,0.000360
4.976562,0.000375
4.980469,0.000390
4.984375,0.000404
4.988281,0.000418
4.992188,0.000430
4.996094,0.000441
5.000000,0.000451
5.003906,0.000459
5.007812,0.000466
5.011719,0.000471
5.015625,0.000475
5.019531,0.000477
5.023438,0.000477
5.027344,0.000475
5.031250,0.000472
5.035156,0.000467
5.039062,0.000460
5.042969,0.000452
5.046875,0.000443
5.050781,0.000432
5.054688,0.000420
5.058594,0.000407
5.062500,0.000393
5.066406,0.000378
5.070312,0.000362
5.074219,0.000346
5.078125,0.000329
5.082031,0.000312
5.085938,0.000294
5.089844,0.000277
5.093750,0.000260
5.097656,0.000243
5.101562,0.000226
5.105469,0.000210
5.109375,0.000195
5.113281,0.000180
5.117188,0.000166
5.121094,0.000152
5.125000,0.000140
5.128906,0.000128
5.132812,0.000117
5.136719,0.000106
5.140625,0.000097
5.144531,0.000088
5.148438,0.000080
5.152344,0.000073
5.156250,0.000067
5.160156,0.000061
5.164062,0.000056
5.167969,0.000052
5.171875,0.000048
5.175781,0.000044
5.179688,0.000041
5.183594,0.000039
5.187500,0.000037
5.191406,0.000035
5.195312,0.000034
5.199219,0.000033
5.203125,0.000032
5.207031,0.000031
5.210938,0.000031
5.214844,0.000031
5.218750,0.000031
5.222656,0.000031
5.226562,0.000031
5.230469,0.000031
5.234375,0.000031
5.238281,0.000032
5.242188,0.000032
5.246094,0.000033
